ParticipantID,Age,Gender,ExperimenterPresent,Group,TrialNumber,Condition,TimeElapsed,PeopleRescued,DidDrown,DrownCount,HealthRemaining,AttemptedRescue,TimeNearVictim
22578,22,Male,1,1,1,0,89.852227,0,False,0,0.625586,False,0.0
22578,22,Male,1,1,2,2,232.938774,4,True,1,0.029344,True,9.662445
22578,22,Male,1,1,3,1,68.648313,0,False,0,0.713942,False,0.0
