ParticipantID,Age,Gender,ExperimenterPresent,Group,TrialNumber,Condition,TimeElapsed,PeopleRescued,DidDrown,DrownCount,HealthRemaining,AttemptedRescue,TimeNearVictim
95260,20,Male,false,1,1,0,239.972529,0,true,2,0.0,false,0.0
95260,20,Male,false,1,2,2,239.978917,0,true,2,0.0,false,0.0
95260,20,Male,false,1,3,1,128.549606,0,false,0,0.464334,false,0.0
