ParticipantID,Age,Gender,ExperimenterPresent,Group,TrialNumber,Condition,TimeElapsed,PeopleRescued,DidDrown,DrownCount,HealthRemaining,AttemptedRescue,TimeNearVictim
83428,20,Female,false,1,1,0,60.576818,0,false,0,0.747576,false,0.0
83428,20,Female,false,1,2,2,216.13542,0,false,0,0.099364,false,0.0
83428,20,Female,false,1,3,1,55.323323,0,false,0,0.769468,false,0.0
